Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Vote
5.0,156.8471659,22653.07059,2.0,2795.730551,1.0,715.1315850999999,1.0,1.0,1.0,0.504259669,0.20364226600000002,9611.0,476.3635328,49.87877896,5285.55714,635.4416281,31.37642257,21.82575389,0.389,56656.394570000004,0.0,187734.1646,8.665731417,433.2830075,50.12804752,52.28238864,90.0,1.0,14.0,72.12212538,1.0,0.0,4.0,0.0,0.0,486.15220980000004,9.0
2.0,148.4290825,23880.56342,1.0,2507.3866420000004,0.0,686.2412419,1.0,1.0,1.0,0.722881346,0.934525487,7957.0,457.55735439999995,22.26846348,5741.775971,38.27977274,45.06053999,,2.043,55213.87097,0.0,232966.5894,0.670804249,482.6661262,19.16376862,49.47636083,60.0,2.0,6.0,66.12671996,2.0,1.0,3.0,0.0,2.0,452.34602069999994,4.0
1.0,828.8365256,98570.92141,1.0,76616.2773,1.0,660.0705118,1.0,0.0,0.0,0.571186799,0.580407075,9779.0,415.60296669999997,72.78864849,4399.011587,15.39362362,4.198413901,20.38634265,0.221,50829.597069999996,0.0,127292.3718,7.87708092,356.78056539999994,69.27634506,276.2788419,80.0,4.0,13.0,166.2382479,2.0,1.0,0.0,0.0,0.0,500.69957039999997,9.0
5.0,682.1275024,87790.00162000001,1.0,51937.14578,0.0,680.2925397000001,1.0,0.0,0.0,0.162878709,0.6570694779999999,8919.0,391.1219402,86.54534291,4643.252327,372.6947051,30.56858096,19.77680308,1.081,51178.414189999996,0.0,149073.8623,5.933930704,386.1008447,7.083048509,227.3758341,100.0,0.0,15.0,176.4175299,0.0,0.0,0.0,0.0,0.0,579.3454181,9.0
2.0,64.33807582,9049.957365,1.0,491.37802530000005,0.0,663.0521197,1.0,1.0,1.0,0.617496632,0.61522941,9545.0,390.6094127,17.12953737,5001.09512,664.4605172,27.58230404,19.76384104,0.455,50810.56744,2.0,178073.5594,8.026431189,421.9876294,25.40109458,21.44602527,70.0,7.0,9.0,139.79608340000001,1.0,0.0,0.0,0.0,0.0,538.6097705,9.0
1.0,890.9570106000001,122203.8281,1.0,88507.47396,1.0,729.093624,1.0,1.0,1.0,0.872505764,0.210954635,6943.0,476.4190711,0.062805647,5067.643682,118.93639879999999,76.53834922,21.82702616,5.0569999999999995,57030.44172,1.0,169316.2463,2.534143762,411.480554,82.15760484,296.9856702,40.0,3.0,10.0,93.42371811,4.0,1.0,1.0,1.0,0.0,518.3368092000001,3.0
6.0,146.85951799999998,21817.98811,0.0,2455.366286,0.0,746.3336644,1.0,1.0,0.0,0.03028257,0.08460948900000001,6464.0,448.3250436000001,3.234739765,5353.560013,568.4241129,13.84026569,21.17368753,5.5360000000000005,57163.26355,2.0,198640.4608,3.688740877,445.6909925,93.84269342,48.95317266,50.0,6.0,11.0,122.23143359999999,2.0,1.0,0.0,0.0,0.0,596.5440517999999,8.0
3.0,74.20625102,13351.45538,2.0,646.5762715,0.0,567.3930181,0.0,1.0,0.0,0.276888537,0.045392154000000004,7218.0,360.6632938,18.63285711,6119.0344079999995,969.451519,40.06666774,18.99113724,6.782,46714.83967,1.0,291352.4971,0.927435867,539.770782,69.40408414,24.73541701,80.0,4.0,10.0,189.6546963,2.0,3.0,1.0,0.0,0.0,377.637951,12.0
4.0,736.1399183999999,53744.96209,0.0,60466.71103,1.0,258.7531866,1.0,0.0,0.0,0.372063352,0.34970770700000003,7938.0,234.5144767,35.08454962,2659.303957,255.4835775,12.77734248,15.31386551,8.062000000000001,23670.84639,2.0,47973.04593,9.730531167999999,219.0275004,67.3667676,245.37997280000002,80.0,4.0,11.0,592.0415991,2.0,2.0,0.0,1.0,0.0,51.57481505,1.0
7.0,414.62233849999996,56463.81507999999,0.0,19249.50562,1.0,520.5085085,1.0,0.0,1.0,0.43113653700000004,0.31102305199999997,6978.0,439.0137518,98.50228755,4963.4669380000005,726.9793872,50.26322152,20.95265501,9.022,45955.26711,1.0,166908.1538,2.485800497,408.5439435,17.05029907,138.2074462,100.0,0.0,14.0,348.69654330000003,2.0,3.0,0.0,0.0,1.0,169.083475,1.0
5.0,172.74834719999998,28167.603789999997,2.0,3383.3596119999997,0.0,790.7096667000001,1.0,1.0,1.0,0.492811395,0.816264233,8786.0,457.4700913,80.27027613,5806.611376,609.3984072000001,26.028443799999998,21.38855047,3.214,60096.66247,2.0,239284.4706,1.020710703,489.1671193,52.07473326,57.58278241,50.0,6.0,8.0,166.0448206,1.0,3.0,4.0,0.0,0.0,660.1397452000001,8.0
3.0,214.5375011,22495.42227,1.0,5195.55021,1.0,792.0772592999999,1.0,0.0,1.0,0.13185618300000002,0.824571912,4543.0,489.448856,26.90479048,4124.560659000001,744.7709467,85.70822771,22.12349104,5.457000000000001,59228.90182000001,0.0,98951.95374,1.977817388,314.56629469999996,78.30897032,71.51250038,90.0,1.0,12.0,232.728102,2.0,1.0,2.0,1.0,0.0,640.2333189,2.0
7.0,899.0432273,130838.7354,0.0,90118.42825,0.0,674.1151679,1.0,1.0,0.0,0.422737497,0.697788394,5134.0,437.1567706999999,35.86356079,5240.246059,214.75020869999997,67.64096254,20.9082943,4.8660000000000005,53297.305389999994,0.0,190613.6675,1.495028571,436.5932517,20.21483791,299.6810758,60.0,2.0,12.0,92.97394343,2.0,1.0,3.0,1.0,1.0,474.0294983,9.0
,178.42682019999998,19389.67155,0.0,3606.8234020000004,1.0,575.720246,1.0,1.0,1.0,0.401794528,0.346812456,6019.0,,81.55450455,4017.726848,246.18773629999998,,19.46306723,3.9810000000000003,45147.76543,2.0,106282.838,5.459947742000001,326.01048760000003,87.92083401,59.47560673,60.0,2.0,5.0,232.5996043,1.0,0.0,1.0,1.0,0.0,404.37861960000004,4.0
9.0,170.1228376,51143.303,1.0,3282.460933,1.0,1007.6136369999999,0.0,1.0,1.0,0.9205141509999999,0.632786345,9413.0,595.3139029,90.31066741,10209.39984,617.1730454,96.69064928,24.39905537,6.587000000000001,80512.62126,2.0,813382.4895,4.43011851,901.8772031,39.70956113,56.70761255,90.0,1.0,14.0,489.8060528,2.0,3.0,1.0,1.0,1.0,763.2868072000001,1.0
2.0,50.19172257,11504.817079999999,2.0,306.6426869,0.0,1377.6111039999998,0.0,0.0,0.0,0.9261197590000001,0.39408547299999996,5582.0,966.2277574999999,51.05476649,8808.978073,918.5972805,89.75031357,31.08420431,10.418,109193.3902,2.0,472865.6248,0.708819008,687.6522557999999,,16.73057419,90.0,1.0,13.0,629.1503464,1.0,2.0,3.0,0.0,1.0,878.4817927000001,7.0
7.0,645.8561225999999,123384.8908,1.0,46573.07772,0.0,854.0402958999999,0.0,1.0,1.0,0.327674153,0.472315825,5138.0,626.0056056,51.44504772,6983.236163,708.5762096,15.36446798,25.02010403,6.862,70556.38893,2.0,328469.3945,7.037604793,,63.27721195,215.2853742,30.0,5.0,5.0,149.4550136,1.0,0.0,4.0,0.0,1.0,466.64600260000003,3.0
6.0,895.3803297000001,81007.32052000001,1.0,89386.89731,1.0,652.1341872,1.0,0.0,0.0,0.887763557,0.024134755,4055.0,351.2822113,6.192990253,3416.740215,712.2645972,2.3627846040000002,18.74252414,9.945,46923.24395,1.0,73667.5023,1.849842952,271.4175792,25.5349813,298.4601099,100.0,0.0,13.0,297.0096824,2.0,2.0,2.0,1.0,0.0,617.6768782,12.0
4.0,54.9816287,14684.492869999998,,364.2138201,0.0,1102.901438,0.0,0.0,0.0,0.829818725,0.906486021,5715.0,593.1613871000001,11.6816547,9198.722488,600.8139100999999,63.08128824,24.35490479,10.285,83564.87132,2.0,641985.4917,3.3331181689999996,801.2399714,54.66248184,18.32720957,60.0,2.0,11.0,572.5198111000001,2.0,3.0,1.0,1.0,1.0,977.8643842,1.0
3.0,330.37949130000004,40798.90331,0.0,12247.97186,1.0,696.7695487999999,1.0,1.0,0.0,0.29722374,0.43982184399999996,7808.0,,48.02826084,4560.694257,187.4391441,13.322026000000001,20.68771846,2.1919999999999997,53165.35895,1.0,137250.30800000002,4.167681171,370.4730867,93.18900355,110.1264971,60.0,2.0,9.0,156.1167882,1.0,3.0,1.0,0.0,1.0,549.0774292,9.0
1.0,467.2105536,84424.06337,0.0,24419.70367,1.0,710.1719799,0.0,1.0,1.0,0.736242524,0.6797625209999999,8675.0,518.6811504,42.44532522,6458.30556,767.7142557,31.96958448,22.77457245,3.325,59410.97312,2.0,,4.393687504,542.0943259,3.1701047210000004,155.7368512,40.0,3.0,6.0,130.1231926,2.0,2.0,2.0,0.0,1.0,378.2990238,3.0
2.0,203.41886509999998,,1.0,4675.499031,1.0,695.9079315,1.0,0.0,0.0,0.504465605,0.393104923,5870.0,453.95194510000005,47.48167861,5136.400663,868.4103559,29.41358809,21.30614806,4.13,54777.64593,0.0,178801.8495,7.2695870320000004,422.8496772,5.87062689,67.80628837,100.0,0.0,15.0,90.38785689,2.0,1.0,1.0,0.0,2.0,490.13242639999993,9.0
4.0,455.1698683999999,150462.1958,1.0,23181.67986,1.0,1472.583978,0.0,1.0,1.0,0.513861016,0.854888992,6915.0,979.3388570000001,65.94830549,11875.55971,,99.28652626,31.29439018,9.085,117838.2766,2.0,983445.4853,1.3802561580000001,991.6881996,0.775126205,151.7232895,60.0,2.0,11.0,840.118294,4.0,2.0,0.0,1.0,3.0,984.0203740000001,1.0
1.0,446.86453780000005,60336.55127,0.0,22346.50098,1.0,700.8723357999999,1.0,0.0,1.0,0.866878422,0.461843633,3250.0,432.10107750000003,54.68712652,4914.862668,226.53660130000003,49.11238374,20.787041100000003,6.75,53942.04807999999,,164078.5059,3.418633642,405.0660513,56.49446948,148.9548459,90.0,1.0,13.0,124.3679208,2.0,1.0,2.0,0.0,0.0,542.9495218999999,9.0
1.0,353.1571727,53579.6711,0.0,13985.49557,1.0,660.8681956,1.0,0.0,1.0,0.469326732,0.88303889,4962.0,421.79170710000005,87.63369618,5395.069996,346.9525813,9.809177881,20.53756819,5.038,52324.94025,2.0,207160.301,5.826233199,455.14865819999994,26.87977229,117.71905759999999,70.0,7.0,13.0,94.55939846,4.0,3.0,1.0,1.0,0.0,471.4815868,9.0
9.0,121.8244514,24914.87101,0.0,1699.630034,0.0,842.7855424,0.0,0.0,0.0,0.334287385,0.26363799600000004,9561.0,612.8174176,77.28427753,7361.070881999999,365.21393639999997,28.62729018,24.75514931,2.439,70030.82797,2.0,376435.7549,9.690977048999999,613.5436047000001,33.31027655,40.60815045,30.0,5.0,5.0,165.035398,1.0,1.0,4.0,1.0,0.0,459.79101219999995,3.0
1.0,338.18194239999997,36960.12555,1.0,12830.17467,1.0,589.4848933,1.0,1.0,1.0,0.154017269,0.479276689,6531.0,390.222904,56.52008145,4059.165419,512.6043814,17.58411201,19.75406044,3.469,46244.5215,2.0,107500.0229,9.825210166,327.8719611,44.13510191,112.72731409999999,60.0,2.0,5.0,222.7130685,1.0,1.0,0.0,0.0,1.0,410.9941672,4.0
2.0,232.0790154,23167.09975,2.0,6071.8784909999995,0.0,847.4472953,1.0,1.0,1.0,0.654571246,0.883022145,3611.0,540.5498639,70.14245724,4075.825431,413.5994508,69.55611359,23.24972825,6.388999999999999,63561.2602,1.0,89683.82039,5.3018202819999996,299.47257030000003,31.30945107,77.35967179,60.0,2.0,12.0,260.965296,2.0,1.0,2.0,1.0,0.0,662.0103214,2.0
9.0,241.963527,36867.89457,2.0,6595.804329,1.0,769.1385536,1.0,1.0,1.0,0.7417012890000001,0.291531107,6981.0,503.00785769999993,86.50244717,5577.1048009999995,838.9183122000002,7.696223957000001,22.42783667,3.0189999999999997,60464.627239999994,0.0,208948.5543,7.907042662,457.1089085,18.76728726,80.65450899,100.0,0.0,,59.71653422,5.0,0.0,1.0,0.0,0.0,541.4411815000001,9.0
6.0,436.6848211,61939.84472000001,1.0,21343.74305,0.0,712.5400913,1.0,1.0,0.0,0.83622387,0.373503929,7242.0,410.77602110000004,45.88891908,5076.78431,449.53559220000005,79.66847564,20.26761015,2.758,53909.286629999995,2.0,181070.0165,1.925799618,425.52322680000003,49.22658312,145.561607,100.0,0.0,13.0,153.7003023,1.0,0.0,4.0,1.0,0.0,600.5786994,9.0
5.0,86.18944959999999,9567.823014,2.0,864.1321746,0.0,705.3793335,1.0,1.0,0.0,,0.792714027,3272.0,462.54322080000003,55.66356285,4255.362847,608.5570173,40.04708868,21.50681801,6.728,54431.160410000004,1.0,110907.4094,8.703132097000001,333.02764060000004,34.36538267,28.72981653,100.0,0.0,16.0,171.5131705,0.0,1.0,4.0,0.0,2.0,511.5753413,9.0
3.0,345.1904159,8379.249331,1.0,13364.66605,0.0,236.2655259,1.0,0.0,0.0,0.086589965,0.8891412790000001,7601.0,167.1202801,43.07656176,1062.469006,75.48538479,82.09797696,12.92750092,8.399,18222.060269999998,0.0,5303.166687,6.461769231,72.82284454,76.80532222,115.06347199999999,80.0,4.0,11.0,640.9644040000001,2.0,2.0,1.0,0.0,3.0,157.1499787,1.0
9.0,90.91778664,2387.361284,1.0,958.7552542000001,1.0,487.8932425,1.0,0.0,0.0,0.7104635990000001,0.810881255,,272.3538351,62.10052634,1332.461543,497.986027,87.55481229,16.50314622,8.449,33932.76199,0.0,6205.5616390000005,7.1590019410000005,78.77538726,13.22100346,30.30592888,80.0,4.0,14.0,479.7554823,2.0,3.0,1.0,0.0,0.0,469.7945043,10.0
1.0,97.70925024,8348.285012,2.0,1103.35837,0.0,,1.0,0.0,1.0,0.823549447,0.301024284,5745.0,389.1180173,,3341.438083,972.8867898,76.23117652,19.72607455,10.255,40702.21082,2.0,65700.04741,0.012797663999999999,256.3202048,2.31189949,32.56975008,60.0,2.0,,382.5420425,2.0,3.0,1.0,1.0,0.0,226.7533026,1.0
1.0,332.14843039999994,58370.24822,0.0,,0.0,1278.319761,0.0,1.0,0.0,0.699766971,0.8399539709999999,8775.0,991.88755,39.63330297,7255.8380879999995,468.1785922,88.04998237,31.4942463,7.225,103626.9265,2.0,277946.4815,9.868658171,527.2062988,29.24279699,110.7161435,70.0,7.0,10.0,519.7916959,2.0,1.0,0.0,0.0,0.0,665.8006713999999,7.0
4.0,914.5969157,94750.90497,0.0,93257.92322000001,0.0,557.9253941000001,1.0,1.0,0.0,0.847210672,0.199916025,8896.0,287.92945289999994,91.29523744,3683.8151,6.854366977000001,96.60355870000001,16.96848411,1.104,40632.510689999996,1.0,96593.91703,5.171753995,310.79561939999996,49.8895369,304.86563860000007,90.0,1.0,9.0,286.4030294,4.0,1.0,4.0,0.0,1.0,535.4186490000001,11.0
10.0,242.32620469999998,49660.73559,1.0,6615.440901,1.0,1303.374513,0.0,0.0,0.0,0.16497393400000002,0.539073376,,962.9075815,60.48789402,8073.817478,708.3464422999999,60.91766013,31.03075219,6.527,104746.9831,0.0,377979.3247,1.44328306,614.8002315,61.79243941,80.77540158,100.0,0.0,14.0,538.7397304,0.0,1.0,,1.0,0.0,750.5553331,7.0
3.0,509.37683330000004,86492.64606,1.0,29009.209860000003,0.0,627.6222361,0.0,0.0,1.0,0.6697811920000001,0.884333741,7617.0,400.3684004,70.02517723,5894.763879,383.4093327,77.94281521,20.00920789,2.383,50641.436689999995,2.0,259491.1187,2.3700834,509.4027078,31.33490772,,60.0,2.0,6.0,120.59870459999999,4.0,1.0,1.0,1.0,1.0,432.70080989999997,11.0
3.0,452.1606961,42145.70067,2.0,22877.308569999997,0.0,784.6447131,1.0,0.0,1.0,0.980015355,0.744354143,6254.0,494.97913830000005,13.00829693,3786.2451520000004,151.00804019999998,3.565112362,22.24812662,3.7460000000000004,58667.24727000001,2.0,78192.20291,8.641966206000001,279.62868760000003,34.11037282,150.720232,100.0,0.0,16.0,252.13248080000002,2.0,2.0,4.0,1.0,,622.4012397999999,2.0
7.0,312.5268267,78811.76809,1.0,10966.7331,0.0,1228.498026,0.0,0.0,0.0,0.330661629,0.956115568,3238.0,740.1361711,69.06632343,9045.552634,691.8400968,89.74598977,27.20544378,12.762,94461.11296,1.0,572334.6589,6.1648859620000005,756.5280291,58.83148601,104.1756089,70.0,7.0,10.0,589.5951987000001,1.0,0.0,1.0,0.0,1.0,973.4453379,1.0
3.0,100.9882652,31622.502780000003,0.0,1176.843833,1.0,946.0011509,0.0,1.0,1.0,0.048444472999999995,0.692875612,8465.0,576.9668383,33.80748273,10547.84773,830.3184807,61.05436923,24.02013402,7.535,77435.42633,0.0,882456.2123,0.271462013,939.3914053,45.43674765,33.66275506,100.0,0.0,14.0,475.82209580000006,2.0,3.0,4.0,1.0,2.0,665.5837117000001,1.0
6.0,428.4810675,98691.83951,1.0,20552.38537,0.0,874.6461617000001,0.0,0.0,0.0,0.309207964,0.253799505,3734.0,628.4213463,67.65759478,8166.7283560000005,,19.88687159,25.06833354,6.266,73059.04563,0.0,477465.1989,8.168440424,690.9885664,85.18690609,142.8270225,100.0,0.0,11.0,231.0221445,3.0,1.0,1.0,1.0,0.0,479.9361869,6.0
2.0,227.62088709999998,75239.66777999999,0.0,5842.681211,0.0,1457.4457929999999,0.0,1.0,1.0,0.196376198,0.173460905,8170.0,955.0244502,77.77517489,11826.494009999999,248.9865366,22.27051917,30.90346987,7.83,116202.8422,0.0,983358.8368,1.367515274,991.6445113,31.25654934,75.87362903,70.0,7.0,12.0,834.437779,3.0,0.0,0.0,1.0,0.0,997.5186742000001,1.0
4.0,486.38903250000004,71891.62818,1.0,26458.162,0.0,777.0029238,1.0,0.0,1.0,0.48829801,0.7705874890000001,6479.0,500.7630636,82.37925059999999,5435.731468,367.5476671,82.41383482,22.37773589,5.521,60570.003379999995,1.0,196621.7701,3.10572068,443.4205341,27.80385942,162.12967749999999,40.0,3.0,7.0,85.38848793,2.0,3.0,4.0,0.0,0.0,563.9482263,8.0
1.0,423.4245182,58495.67585,1.0,20072.06625,0.0,602.5400642999999,1.0,0.0,1.0,0.234004254,0.294424216,5514.0,362.9948902,59.36688005,4870.459927,778.5954427,36.27746804,19.05242479,4.486000000000001,46867.5887,1.0,171766.328,4.569431925,414.4470147,2.760929661,141.1415061,90.0,1.0,12.0,164.5088393,0.0,3.0,0.0,0.0,0.0,468.7999233,9.0
4.0,118.90295379999999,17279.12628,1.0,1620.513477,1.0,786.3690038999999,1.0,0.0,0.0,0.916674949,0.281124731,3861.0,543.5142907000001,69.28683762,5446.666182,232.14518419999996,73.38228922,23.31339295,8.139,62558.576420000005,1.0,190064.4001,7.930911465,,7.503315876,39.63431795,40.0,3.0,8.0,77.75766957,2.0,0.0,2.0,1.0,0.0,507.2195324,3.0
1.0,415.81340530000006,37502.14989,1.0,19359.80314,0.0,613.4059428999999,1.0,0.0,0.0,0.071426186,0.510828422,5534.0,397.2975934,24.36850315,3500.290776,120.46601580000001,58.86565424,19.93232534,10.466,46907.423010000006,0.0,73207.88622,9.865660532,270.56955889999995,21.83484358,138.6044684,90.0,1.0,15.0,254.9256156,0.0,2.0,4.0,0.0,0.0,457.56230580000005,10.0
8.0,147.8044047,16428.17816,2.0,2486.61725,0.0,578.8184444,1.0,0.0,1.0,0.12149604900000001,0.054048213,9371.0,374.8264296,56.47472725,4084.0957399999998,863.7791756000001,64.47199127,19.36043464,0.629,45228.6578,0.0,111185.0932,3.9032828619999997,333.4442881,10.40495515,49.26813488,80.0,4.0,8.0,224.5474088,5.0,3.0,3.0,1.0,1.0,416.260458,4.0
4.0,563.5808482000001,106681.1884,2.0,35489.34612,0.0,687.1137786,0.0,1.0,0.0,0.31143615,0.40404954,,434.04875599999997,3.338869126,6546.849127,836.6071943,86.59291156,20.83383681,1.067,55403.1678,2.0,322482.19899999996,8.14872857,567.8751615,56.19664476,187.86028269999997,70.0,7.0,8.0,96.86287779999999,1.0,3.0,0.0,1.0,0.0,479.364764,11.0
5.0,801.6374237000001,74925.35357,0.0,71679.71905,1.0,826.9892555,1.0,1.0,0.0,0.68734923,0.72735288,6458.0,511.236166,75.6475715,3826.4339990000003,6.691815797,47.26563939,22.61053219,3.542,61252.134229999996,1.0,78622.0103,1.7596534990000001,280.3961667,43.69264944,267.2124746,100.0,0.0,15.0,282.70162519999997,2.0,3.0,1.0,1.0,0.0,677.674179,2.0
5.0,435.44872589999994,73749.82586,2.0,21223.54878,0.0,,0.0,0.0,1.0,0.5842033010000001,0.42829741200000004,,512.7951591,80.9136627,6106.543928,820.4008702000001,80.12237935,22.64498088,3.069,62195.500589999996,0.0,258160.8959,2.144256448,508.095361,65.49394433,145.1495753,50.0,6.0,10.0,47.44873732,2.0,3.0,2.0,1.0,0.0,544.9681188,8.0
9.0,145.9251439,3521.850986,2.0,2424.658118,0.0,568.8758938,1.0,0.0,0.0,0.201196903,0.42380478899999996,3104.0,423.5800152,68.20534745,1571.199265,156.03907030000002,41.80305845,20.58105962,12.895999999999999,43416.28835,0.0,5242.3281369999995,1.8473321530000002,72.40392349,28.09150876,48.64171464,60.0,2.0,8.0,456.1222966,1.0,3.0,2.0,0.0,0.0,360.8269755,1.0
6.0,214.33251,68774.93515,1.0,5185.7135960000005,0.0,1482.00541,0.0,1.0,1.0,0.013401301000000001,0.184875457,9615.0,996.638336,95.11035108,11619.66538,688.6276307,9.24941171,31.56957928,6.385,118579.2106,1.0,,5.168699403,962.6388710000001,63.87225720000001,71.44417,60.0,2.0,10.0,829.8934399,2.0,1.0,2.0,1.0,1.0,977.5340403999999,7.0
5.0,1034.3801859999999,257877.3571,0.0,119237.2788,0.0,454.25365030000006,0.0,1.0,0.0,0.41811174799999995,0.802697205,3797.0,359.4887913,82.41810172,8198.16253,281.7548066,31.04598853,18.96018964,10.203,44046.1246,2.0,559382.0748,6.237556061,747.9184947000001,43.81485018,344.7933952,100.0,0.0,13.0,481.531134,2.0,3.0,3.0,1.0,0.0,111.8437774,0.0
4.0,969.8609729,112833.6066,2.0,104847.7655,1.0,559.5611283,1.0,1.0,1.0,0.9558670220000001,0.574976058,7784.0,392.6764225,1.810553065,4275.552259,191.9655937,22.30906952,19.81606476,8.216000000000001,45224.96908,2.0,121814.9195,6.126961156,349.0199414,30.21021136,323.286991,90.0,1.0,13.0,243.14472110000003,1.0,3.0,0.0,1.0,0.0,342.5007079,1.0
5.0,941.6764842,147653.5624,2.0,98852.18115,1.0,648.3699445,1.0,1.0,0.0,0.03335785,0.036404291,4589.0,448.5431594,77.71072348,5601.044572999999,11.40511641,51.36398948,21.17883754,5.4110000000000005,52971.69163,1.0,221272.2326,6.248776508,470.3958254,63.40111566,313.89216139999996,90.0,1.0,13.0,120.3738175,3.0,1.0,2.0,1.0,1.0,395.28303700000004,9.0
9.0,256.5361382,24234.19719,2.0,7407.822066,0.0,811.6599111,1.0,0.0,0.0,0.368727197,0.518495842,7379.0,509.4863289,32.13232991,3852.982404,486.98576660000003,64.72811247,22.57180385,2.6210000000000004,60516.70029,1.0,80316.11241,6.209873494,283.40097460000004,59.428999600000004,85.51204605,100.0,0.0,13.0,263.390563,3.0,3.0,3.0,0.0,0.0,649.5642352000001,2.0
2.0,46.61072024,14490.50967,1.0,266.93237799999997,0.0,1311.530344,0.0,1.0,1.0,0.410446174,0.001391383,4428.0,827.2199038,70.64319917,10980.948559999999,626.6455278,31.48214216,28.76143084,11.572000000000001,103825.955,1.0,869837.6544,0.500780859,932.6508749,,15.53690675,90.0,1.0,13.0,703.2403149,4.0,0.0,1.0,1.0,0.0,947.5346864,1.0
4.0,925.0489236,153633.9396,2.0,95397.85087000001,1.0,697.2953177999999,1.0,1.0,1.0,0.960502235,0.7444554259999999,6049.0,445.5891885,46.22753258,5873.6372200000005,93.66286243,55.24251373,21.108983600000002,3.951,55453.57626,2.0,248248.9612,0.467283661,498.24588430000006,2.608799329,308.3496412,70.0,7.0,6.0,54.90259225,0.0,0.0,4.0,1.0,2.0,492.8809193,4.0
6.0,369.7115327,56338.2155,1.0,15320.63911,1.0,736.8740694,1.0,1.0,0.0,0.010134198,0.10899059999999999,7925.0,469.7102767,55.53108614,5510.9481240000005,237.8041332,55.30965787,21.67280039,4.075,57695.71806,2.0,208988.6433,3.5537602660000003,457.15275710000003,23.4000219,123.23717759999998,50.0,6.0,9.0,64.11296338,1.0,2.0,3.0,1.0,0.0,536.8390893999999,8.0
10.0,351.5885463,37456.672080000004,2.0,13862.141280000002,0.0,545.9316414,1.0,1.0,1.0,0.7272331740000001,0.522569004,7234.0,359.2721776,95.57710429999999,3914.6102520000004,9.198092622999999,92.54436782,18.95447645,2.766,42943.88327,1.0,102148.3722,5.789371771,319.6065897,92.98613011,117.1961821,100.0,0.0,9.0,257.7735038,1.0,0.0,0.0,1.0,1.0,381.252045,4.0
2.0,295.59295039999995,28897.885019999998,1.0,9816.885685,0.0,554.2041861,1.0,1.0,0.0,0.513689534,0.624624901,9777.0,372.8661369,47.56959218,3678.605163,290.14279039999997,87.47263546,19.30974202,0.223,43522.78783,0.0,86017.43385,6.186352798,293.2872889,62.92548771,98.53098346,80.0,4.0,7.0,271.354194,1.0,1.0,1.0,1.0,0.0,378.59186800000003,4.0
4.0,132.9553527,12493.55947,0.0,2018.4435399999998,0.0,559.2415022999999,1.0,1.0,1.0,0.58775335,0.743940438,5439.0,374.2422081,83.37494154,3567.526874,348.8260808,65.64522416,19.34534073,4.561,43666.47098,2.0,79470.0038,8.223966013,281.9042458,16.58449599,44.31845089,100.0,0.0,9.0,275.35535780000004,1.0,1.0,0.0,0.0,0.0,388.4661808,4.0
6.0,128.5352877,9988.797517,1.0,1888.5473399999998,0.0,364.9850271,1.0,0.0,0.0,0.970533922,0.16796201,9092.0,328.6641288,64.86295345,2988.7030170000003,985.7709489,89.12980147,18.12909619,6.9079999999999995,32366.651319999997,0.0,54353.08267,6.800655813,233.1374759,85.18190694,42.84509592,100.0,0.0,12.0,516.9545393,0.0,2.0,4.0,0.0,0.0,91.74712713,1.0
